case_id,seed,split,split_ordinal,generator_condition,split_schema_version
synthetic3d-100516,100516,validation,877,primary,1.0
synthetic3d-104774,104774,validation,878,primary,1.0
synthetic3d-100818,100818,validation,879,primary,1.0
synthetic3d-105099,105099,validation,880,primary,1.0
synthetic3d-105071,105071,validation,881,primary,1.0
synthetic3d-102805,102805,validation,882,primary,1.0
synthetic3d-103666,103666,validation,883,primary,1.0
synthetic3d-102642,102642,validation,884,primary,1.0
synthetic3d-102477,102477,validation,885,primary,1.0
synthetic3d-104047,104047,validation,886,primary,1.0
synthetic3d-108830,108830,validation,887,primary,1.0
synthetic3d-106351,106351,validation,888,primary,1.0
synthetic3d-105518,105518,validation,889,primary,1.0
synthetic3d-105314,105314,validation,890,primary,1.0
synthetic3d-108505,108505,validation,891,primary,1.0
synthetic3d-108245,108245,validation,892,primary,1.0
synthetic3d-101504,101504,validation,893,primary,1.0
synthetic3d-102968,102968,validation,894,primary,1.0
synthetic3d-108420,108420,validation,895,primary,1.0
synthetic3d-103138,103138,validation,896,primary,1.0
synthetic3d-107903,107903,validation,897,primary,1.0
synthetic3d-101994,101994,validation,898,primary,1.0
synthetic3d-105935,105935,validation,899,primary,1.0
synthetic3d-108621,108621,validation,900,primary,1.0
synthetic3d-105521,105521,validation,901,primary,1.0
synthetic3d-108969,108969,validation,902,primary,1.0
synthetic3d-100413,100413,validation,903,primary,1.0
synthetic3d-100349,100349,validation,904,primary,1.0
synthetic3d-100185,100185,validation,905,primary,1.0
synthetic3d-106015,106015,validation,906,primary,1.0
synthetic3d-107380,107380,validation,907,primary,1.0
synthetic3d-101283,101283,validation,908,primary,1.0
synthetic3d-104613,104613,validation,909,primary,1.0
synthetic3d-105682,105682,validation,910,primary,1.0
synthetic3d-108092,108092,validation,911,primary,1.0
synthetic3d-105471,105471,validation,912,primary,1.0
synthetic3d-103230,103230,validation,913,primary,1.0
synthetic3d-104698,104698,validation,914,primary,1.0
synthetic3d-106446,106446,validation,915,primary,1.0
synthetic3d-100024,100024,validation,916,primary,1.0
synthetic3d-100996,100996,validation,917,primary,1.0
synthetic3d-101739,101739,validation,918,primary,1.0
synthetic3d-102959,102959,validation,919,primary,1.0
synthetic3d-106717,106717,validation,920,primary,1.0
synthetic3d-104369,104369,validation,921,primary,1.0
synthetic3d-100652,100652,validation,922,primary,1.0
synthetic3d-103844,103844,validation,923,primary,1.0
synthetic3d-105925,105925,validation,924,primary,1.0
synthetic3d-103106,103106,validation,925,primary,1.0
synthetic3d-103371,103371,validation,926,primary,1.0
synthetic3d-106996,106996,validation,927,primary,1.0
synthetic3d-102481,102481,validation,928,primary,1.0
synthetic3d-107978,107978,validation,929,primary,1.0
synthetic3d-100107,100107,validation,930,primary,1.0
synthetic3d-102684,102684,validation,931,primary,1.0
synthetic3d-103572,103572,validation,932,primary,1.0
synthetic3d-108086,108086,validation,933,primary,1.0
synthetic3d-107157,107157,validation,934,primary,1.0
synthetic3d-106331,106331,validation,935,primary,1.0
synthetic3d-105856,105856,validation,936,primary,1.0
synthetic3d-104504,104504,validation,937,primary,1.0
synthetic3d-102173,102173,validation,938,primary,1.0
synthetic3d-108748,108748,validation,939,primary,1.0
synthetic3d-108581,108581,validation,940,primary,1.0
synthetic3d-104706,104706,validation,941,primary,1.0
synthetic3d-105047,105047,validation,942,primary,1.0
synthetic3d-108684,108684,validation,943,primary,1.0
synthetic3d-100369,100369,validation,944,primary,1.0
synthetic3d-106732,106732,validation,945,primary,1.0
synthetic3d-105546,105546,validation,946,primary,1.0
synthetic3d-100158,100158,validation,947,primary,1.0
synthetic3d-102404,102404,validation,948,primary,1.0
synthetic3d-108387,108387,validation,949,primary,1.0
synthetic3d-103910,103910,validation,950,primary,1.0
synthetic3d-101405,101405,validation,951,primary,1.0
synthetic3d-101195,101195,validation,952,primary,1.0
synthetic3d-107354,107354,validation,953,primary,1.0
synthetic3d-108077,108077,validation,954,primary,1.0
synthetic3d-101543,101543,validation,955,primary,1.0
synthetic3d-101913,101913,validation,956,primary,1.0
synthetic3d-107764,107764,validation,957,primary,1.0
synthetic3d-107456,107456,validation,958,primary,1.0
synthetic3d-108093,108093,validation,959,primary,1.0
synthetic3d-100096,100096,validation,960,primary,1.0
synthetic3d-104625,104625,validation,961,primary,1.0
synthetic3d-103690,103690,validation,962,primary,1.0
synthetic3d-100491,100491,validation,963,primary,1.0
synthetic3d-102431,102431,validation,964,primary,1.0
synthetic3d-102279,102279,validation,965,primary,1.0
synthetic3d-102228,102228,validation,966,primary,1.0
synthetic3d-106140,106140,validation,967,primary,1.0
synthetic3d-104422,104422,validation,968,primary,1.0
synthetic3d-108838,108838,validation,969,primary,1.0
synthetic3d-100244,100244,validation,970,primary,1.0
synthetic3d-104392,104392,validation,971,primary,1.0
synthetic3d-106359,106359,validation,972,primary,1.0
synthetic3d-103626,103626,validation,973,primary,1.0
synthetic3d-104167,104167,validation,974,primary,1.0
synthetic3d-104333,104333,validation,975,primary,1.0
synthetic3d-101365,101365,validation,976,primary,1.0
synthetic3d-103038,103038,validation,977,primary,1.0
synthetic3d-100346,100346,validation,978,primary,1.0
synthetic3d-106414,106414,validation,979,primary,1.0
synthetic3d-105504,105504,validation,980,primary,1.0
synthetic3d-103881,103881,validation,981,primary,1.0
synthetic3d-101806,101806,validation,982,primary,1.0
synthetic3d-102240,102240,validation,983,primary,1.0
synthetic3d-100051,100051,validation,984,primary,1.0
synthetic3d-105224,105224,validation,985,primary,1.0
synthetic3d-107024,107024,validation,986,primary,1.0
synthetic3d-102272,102272,validation,987,primary,1.0
synthetic3d-103855,103855,validation,988,primary,1.0
synthetic3d-106771,106771,validation,989,primary,1.0
synthetic3d-107818,107818,validation,990,primary,1.0
synthetic3d-104674,104674,validation,991,primary,1.0
synthetic3d-106897,106897,validation,992,primary,1.0
synthetic3d-100870,100870,validation,993,primary,1.0
synthetic3d-101039,101039,validation,994,primary,1.0
synthetic3d-105121,105121,validation,995,primary,1.0
synthetic3d-108941,108941,validation,996,primary,1.0
synthetic3d-108911,108911,validation,997,primary,1.0
synthetic3d-106017,106017,validation,998,primary,1.0
synthetic3d-107674,107674,validation,999,primary,1.0
synthetic3d-103615,103615,iid_test,0,primary,1.0
synthetic3d-107914,107914,iid_test,1,primary,1.0
synthetic3d-106174,106174,iid_test,2,primary,1.0
synthetic3d-105410,105410,iid_test,3,primary,1.0
synthetic3d-102732,102732,iid_test,4,primary,1.0
synthetic3d-108567,108567,iid_test,5,primary,1.0
synthetic3d-102373,102373,iid_test,6,primary,1.0
synthetic3d-102112,102112,iid_test,7,primary,1.0
synthetic3d-101675,101675,iid_test,8,primary,1.0
synthetic3d-107165,107165,iid_test,9,primary,1.0
synthetic3d-106183,106183,iid_test,10,primary,1.0
synthetic3d-104400,104400,iid_test,11,primary,1.0
synthetic3d-108626,108626,iid_test,12,primary,1.0
synthetic3d-108347,108347,iid_test,13,primary,1.0
synthetic3d-101946,101946,iid_test,14,primary,1.0
synthetic3d-106276,106276,iid_test,15,primary,1.0
synthetic3d-108025,108025,iid_test,16,primary,1.0
synthetic3d-103467,103467,iid_test,17,primary,1.0
synthetic3d-104783,104783,iid_test,18,primary,1.0
synthetic3d-105153,105153,iid_test,19,primary,1.0
synthetic3d-108608,108608,iid_test,20,primary,1.0
synthetic3d-105155,105155,iid_test,21,primary,1.0
synthetic3d-100141,100141,iid_test,22,primary,1.0
synthetic3d-105985,105985,iid_test,23,primary,1.0
synthetic3d-101060,101060,iid_test,24,primary,1.0
synthetic3d-103121,103121,iid_test,25,primary,1.0
synthetic3d-107617,107617,iid_test,26,primary,1.0
synthetic3d-103604,103604,iid_test,27,primary,1.0
synthetic3d-106576,106576,iid_test,28,primary,1.0
synthetic3d-102889,102889,iid_test,29,primary,1.0
synthetic3d-106570,106570,iid_test,30,primary,1.0
synthetic3d-108311,108311,iid_test,31,primary,1.0
synthetic3d-105334,105334,iid_test,32,primary,1.0
synthetic3d-101738,101738,iid_test,33,primary,1.0
synthetic3d-102966,102966,iid_test,34,primary,1.0
synthetic3d-104703,104703,iid_test,35,primary,1.0
synthetic3d-102483,102483,iid_test,36,primary,1.0
synthetic3d-100457,100457,iid_test,37,primary,1.0
synthetic3d-105969,105969,iid_test,38,primary,1.0
synthetic3d-108469,108469,iid_test,39,primary,1.0
synthetic3d-100485,100485,iid_test,40,primary,1.0
synthetic3d-107958,107958,iid_test,41,primary,1.0
synthetic3d-101147,101147,iid_test,42,primary,1.0
synthetic3d-108678,108678,iid_test,43,primary,1.0
synthetic3d-108062,108062,iid_test,44,primary,1.0
synthetic3d-108280,108280,iid_test,45,primary,1.0
synthetic3d-104656,104656,iid_test,46,primary,1.0
synthetic3d-100537,100537,iid_test,47,primary,1.0
synthetic3d-102945,102945,iid_test,48,primary,1.0
synthetic3d-103054,103054,iid_test,49,primary,1.0
synthetic3d-102667,102667,iid_test,50,primary,1.0
synthetic3d-101857,101857,iid_test,51,primary,1.0
synthetic3d-102617,102617,iid_test,52,primary,1.0
synthetic3d-102294,102294,iid_test,53,primary,1.0
synthetic3d-104880,104880,iid_test,54,primary,1.0
synthetic3d-107270,107270,iid_test,55,primary,1.0
synthetic3d-104549,104549,iid_test,56,primary,1.0
synthetic3d-108800,108800,iid_test,57,primary,1.0
synthetic3d-102476,102476,iid_test,58,primary,1.0
synthetic3d-106295,106295,iid_test,59,primary,1.0
synthetic3d-103018,103018,iid_test,60,primary,1.0
synthetic3d-106002,106002,iid_test,61,primary,1.0
synthetic3d-103761,103761,iid_test,62,primary,1.0
synthetic3d-105854,105854,iid_test,63,primary,1.0
synthetic3d-104566,104566,iid_test,64,primary,1.0
synthetic3d-103335,103335,iid_test,65,primary,1.0
synthetic3d-108091,108091,iid_test,66,primary,1.0
synthetic3d-105668,105668,iid_test,67,primary,1.0
synthetic3d-107166,107166,iid_test,68,primary,1.0
synthetic3d-100204,100204,iid_test,69,primary,1.0
synthetic3d-103403,103403,iid_test,70,primary,1.0
synthetic3d-102989,102989,iid_test,71,primary,1.0
synthetic3d-100237,100237,iid_test,72,primary,1.0
synthetic3d-107852,107852,iid_test,73,primary,1.0
synthetic3d-100068,100068,iid_test,74,primary,1.0
synthetic3d-105861,105861,iid_test,75,primary,1.0
synthetic3d-103308,103308,iid_test,76,primary,1.0
synthetic3d-104715,104715,iid_test,77,primary,1.0
synthetic3d-107726,107726,iid_test,78,primary,1.0
synthetic3d-107325,107325,iid_test,79,primary,1.0
synthetic3d-103917,103917,iid_test,80,primary,1.0
synthetic3d-101866,101866,iid_test,81,primary,1.0
synthetic3d-107215,107215,iid_test,82,primary,1.0
synthetic3d-105770,105770,iid_test,83,primary,1.0
synthetic3d-101720,101720,iid_test,84,primary,1.0
synthetic3d-108256,108256,iid_test,85,primary,1.0
synthetic3d-101224,101224,iid_test,86,primary,1.0
synthetic3d-103752,103752,iid_test,87,primary,1.0
synthetic3d-101011,101011,iid_test,88,primary,1.0
synthetic3d-105271,105271,iid_test,89,primary,1.0
synthetic3d-101669,101669,iid_test,90,primary,1.0
synthetic3d-108784,108784,iid_test,91,primary,1.0
synthetic3d-106049,106049,iid_test,92,primary,1.0
synthetic3d-108484,108484,iid_test,93,primary,1.0
synthetic3d-108836,108836,iid_test,94,primary,1.0
synthetic3d-107118,107118,iid_test,95,primary,1.0
synthetic3d-106441,106441,iid_test,96,primary,1.0
synthetic3d-102518,102518,iid_test,97,primary,1.0
synthetic3d-108927,108927,iid_test,98,primary,1.0
synthetic3d-101280,101280,iid_test,99,primary,1.0
synthetic3d-104138,104138,iid_test,100,primary,1.0
synthetic3d-108079,108079,iid_test,101,primary,1.0
synthetic3d-102947,102947,iid_test,102,primary,1.0
synthetic3d-107757,107757,iid_test,103,primary,1.0
synthetic3d-100002,100002,iid_test,104,primary,1.0
synthetic3d-102533,102533,iid_test,105,primary,1.0
synthetic3d-100173,100173,iid_test,106,primary,1.0
synthetic3d-103476,103476,iid_test,107,primary,1.0
synthetic3d-100514,100514,iid_test,108,primary,1.0
synthetic3d-106266,106266,iid_test,109,primary,1.0
synthetic3d-105264,105264,iid_test,110,primary,1.0
synthetic3d-105372,105372,iid_test,111,primary,1.0
synthetic3d-106971,106971,iid_test,112,primary,1.0
synthetic3d-107734,107734,iid_test,113,primary,1.0
synthetic3d-103721,103721,iid_test,114,primary,1.0
synthetic3d-101107,101107,iid_test,115,primary,1.0
synthetic3d-106355,106355,iid_test,116,primary,1.0
synthetic3d-105543,105543,iid_test,117,primary,1.0
synthetic3d-100619,100619,iid_test,118,primary,1.0
synthetic3d-105327,105327,iid_test,119,primary,1.0
synthetic3d-106329,106329,iid_test,120,primary,1.0
synthetic3d-105842,105842,iid_test,121,primary,1.0
synthetic3d-106708,106708,iid_test,122,primary,1.0
synthetic3d-103479,103479,iid_test,123,primary,1.0
synthetic3d-106142,106142,iid_test,124,primary,1.0
synthetic3d-100427,100427,iid_test,125,primary,1.0
synthetic3d-101932,101932,iid_test,126,primary,1.0
synthetic3d-101733,101733,iid_test,127,primary,1.0
synthetic3d-107418,107418,iid_test,128,primary,1.0
synthetic3d-108142,108142,iid_test,129,primary,1.0
synthetic3d-100091,100091,iid_test,130,primary,1.0
synthetic3d-102245,102245,iid_test,131,primary,1.0
synthetic3d-105863,105863,iid_test,132,primary,1.0
synthetic3d-105895,105895,iid_test,133,primary,1.0
synthetic3d-106306,106306,iid_test,134,primary,1.0
synthetic3d-106407,106407,iid_test,135,primary,1.0
synthetic3d-106242,106242,iid_test,136,primary,1.0
synthetic3d-101656,101656,iid_test,137,primary,1.0
synthetic3d-106935,106935,iid_test,138,primary,1.0
synthetic3d-102191,102191,iid_test,139,primary,1.0
synthetic3d-105033,105033,iid_test,140,primary,1.0
synthetic3d-106595,106595,iid_test,141,primary,1.0
synthetic3d-104405,104405,iid_test,142,primary,1.0
synthetic3d-105106,105106,iid_test,143,primary,1.0
synthetic3d-102722,102722,iid_test,144,primary,1.0
synthetic3d-104104,104104,iid_test,145,primary,1.0
synthetic3d-101343,101343,iid_test,146,primary,1.0
synthetic3d-102315,102315,iid_test,147,primary,1.0
synthetic3d-106339,106339,iid_test,148,primary,1.0
synthetic3d-103821,103821,iid_test,149,primary,1.0
synthetic3d-101875,101875,iid_test,150,primary,1.0
synthetic3d-100432,100432,iid_test,151,primary,1.0
synthetic3d-102826,102826,iid_test,152,primary,1.0
synthetic3d-107312,107312,iid_test,153,primary,1.0
synthetic3d-108844,108844,iid_test,154,primary,1.0
synthetic3d-105100,105100,iid_test,155,primary,1.0
synthetic3d-104821,104821,iid_test,156,primary,1.0
synthetic3d-106285,106285,iid_test,157,primary,1.0
synthetic3d-107314,107314,iid_test,158,primary,1.0
synthetic3d-104992,104992,iid_test,159,primary,1.0
synthetic3d-104112,104112,iid_test,160,primary,1.0
synthetic3d-100302,100302,iid_test,161,primary,1.0
synthetic3d-100929,100929,iid_test,162,primary,1.0
synthetic3d-105664,105664,iid_test,163,primary,1.0
synthetic3d-101462,101462,iid_test,164,primary,1.0
synthetic3d-105531,105531,iid_test,165,primary,1.0
synthetic3d-102568,102568,iid_test,166,primary,1.0
synthetic3d-101371,101371,iid_test,167,primary,1.0
synthetic3d-107175,107175,iid_test,168,primary,1.0
synthetic3d-100720,100720,iid_test,169,primary,1.0
synthetic3d-108857,108857,iid_test,170,primary,1.0
synthetic3d-102030,102030,iid_test,171,primary,1.0
synthetic3d-101783,101783,iid_test,172,primary,1.0
synthetic3d-100356,100356,iid_test,173,primary,1.0
synthetic3d-103229,103229,iid_test,174,primary,1.0
synthetic3d-108413,108413,iid_test,175,primary,1.0
synthetic3d-103920,103920,iid_test,176,primary,1.0
